zip,lat,lng,population
98105,47.66094,-122.28321,52290
63129,38.45654,-90.32202,52287
76119,32.69026,-97.26176,52279
92025,33.08492,-117.02967,52276
987,18.34115,-65.94257,52270
99336,46.21302,-119.17954,52259
75006,32.96165,-96.89717,52231
92128,32.99687,-117.07308,52225
693,18.42633,-66.39811,52220
17331,39.79085,-76.98028,52219
85022,33.62685,-112.05113,52146
89119,36.08452,-115.14606,52120
23666,37.05818,-76.40817,52119
32174,29.28928,-81.16446,52115
38305,35.70108,-88.76779,52092
75126,32.74361,-96.45289,52078
78748,30.16144,-97.8227,52076
33032,25.52963,-80.39234,52073
90024,34.06565,-118.43521,52069
60148,41.87505,-88.01859,52057
95124,37.25684,-121.92286,52049
78550,26.25469,-97.66406,52022
27707,35.95463,-78.95451,52008
77044,29.89808,-95.17685,51978
95037,37.13213,-121.67886,51968
32824,28.38991,-81.34471,51946
92656,33.57518,-117.73036,51940
33415,26.66002,-80.12742,51932
78665,30.55038,-97.63681,51925
63301,38.86159,-90.47207,51923
84003,40.46629,-111.69334,51917
85207,33.45362,-111.63631,51867
89131,36.3064,-115.24256,51862
96744,21.4427,-157.83328,51830
20176,39.18147,-77.5345,51823
8540,40.36423,-74.65661,51813
80011,39.74393,-104.78994,51806
80020,39.93121,-105.07407,51801
85283,33.36461,-111.93196,51800
77081,29.71219,-95.48026,51781
727,18.21142,-66.07374,51772
19148,39.91175,-75.1514,51754
80022,39.86448,-104.78868,51752
96734,21.39002,-157.75387,51715
85338,33.37252,-112.40826,51691
95757,38.33886,-121.43643,51676
21206,39.33932,-76.53706,51670
95207,38.00242,-121.325,51652
29588,33.67112,-79.02574,51632
98225,48.75461,-122.50307,51606
33810,28.13027,-82.03989,51595
85140,33.24805,-111.48921,51520
97223,45.44023,-122.77838,51513
84041,41.07137,-111.98416,51512
60004,42.11206,-87.97895,51504
93003,34.28434,-119.22256,51461
30907,33.52193,-82.08596,51428
78704,30.24298,-97.76537,51422
60613,41.9558,-87.65706,51399
7306,40.73674,-74.07132,51378
93638,37.0424,-120.03816,51353
33612,28.05071,-82.451,51347
45424,39.84695,-84.11032,51344
92886,33.89517,-117.80154,51312
40601,38.23294,-84.88327,51306
98387,47.0562,-122.39111,51305
29651,34.94653,-82.22649,51262
89074,36.03639,-115.08113,51254
8831,40.32908,-74.43066,51245
46032,39.96535,-86.17104,51229
79907,31.7074,-106.32681,51208
96819,21.34968,-157.87527,51179
27405,36.11373,-79.73463,51160
84120,40.69686,-112.00178,51130
7105,40.72266,-74.13874,51097
7104,40.76735,-74.16831,51084
10461,40.84671,-73.84079,51081
89122,36.10399,-115.03783,51072
54601,43.80199,-91.14559,51063
90047,33.95456,-118.30899,51057
91913,32.62174,-116.98609,51054
90220,33.88058,-118.23591,51042
60626,42.00904,-87.66955,51017
92024,33.05716,-117.25651,50994
92626,33.67896,-117.90844,50978
93551,34.59404,-118.22634,50978
70065,30.02767,-90.25405,50973
77388,30.05957,-95.46764,50972
90221,33.88542,-118.20614,50928
75023,33.05657,-96.73286,50923
33126,25.78061,-80.30054,50886
34221,27.57777,-82.54285,50857
42701,37.70502,-85.83881,50851
78155,29.53305,-97.93832,50832
48823,42.76225,-84.45407,50788
32837,28.38074,-81.41998,50780
67401,38.83554,-97.64621,50754
77581,29.5624,-95.27982,50737
729,18.33524,-65.88677,50721
18102,40.60792,-75.47613,50702
17602,40.01486,-76.24632,50660
72034,35.05405,-92.47945,50619
78758,30.38768,-97.70665,50575
63366,38.85918,-90.71964,50541
27705,36.0259,-78.98046,50530
1844,42.73426,-71.18858,50517
20171,38.9246,-77.39824,50511
19380,39.98594,-75.60358,50501
91767,34.08143,-117.73868,50493
29526,33.86696,-78.9718,50489
87507,35.621,-106.11061,50489
63123,38.54949,-90.32739,50463
28205,35.22019,-80.78737,50461
92026,33.2111,-117.11157,50461
21207,39.32417,-76.72017,50440
96792,21.46311,-158.16418,50440
32608,29.59271,-82.3935,50431
97702,43.98336,-121.21083,50395
92544,33.64581,-116.86033,50392
76116,32.72128,-97.44766,50371
77040,29.87539,-95.52861,50343
48858,43.61483,-84.79576,50340
78201,29.46901,-98.52861,50336
77099,29.67067,-95.58485,50326
80233,39.89937,-104.94697,50321
60120,42.03317,-88.2374,50319
91306,34.20926,-118.5755,50319
89030,36.21235,-115.12313,50313
92084,33.22454,-117.20334,50306
96816,21.29379,-157.79009,50300
2780,41.90743,-71.11939,50299
32304,30.45346,-84.35314,50298
30809,33.55522,-82.16357,50288
33016,25.89361,-80.33186,50269
28601,35.7729,-81.32704,50265
8081,39.73421,-74.97564,50246
10011,40.74173,-74.00037,50228
27265,36.00947,-80.03272,50220
55304,45.25583,-93.26455,50177
98023,47.30881,-122.36198,50176
84081,40.60275,-112.03821,50158
77511,29.38638,-95.23769,50140
29229,34.14697,-80.89316,50137
92243,32.77285,-115.60065,50112
44107,41.48263,-81.80025,50092
92127,33.01913,-117.12339,50092
78526,25.99587,-97.44991,50057
92691,33.61051,-117.66627,50033
73505,34.5718,-98.4834,49994
30519,34.08792,-83.9423,49986
48187,42.3292,-83.48784,49919
20774,38.87589,-76.76925,49907
23185,37.24927,-76.68702,49874
92111,32.8065,-117.16897,49874
33021,26.02277,-80.18742,49859
30064,33.93809,-84.61691,49849
90046,34.10752,-118.36575,49828
32725,28.88368,-81.25061,49802
94553,37.97999,-122.15368,49801
14094,43.15989,-78.70032,49792
55303,45.28872,-93.42333,49786
90057,34.06205,-118.27704,49771
92064,32.98038,-117.01746,49768
60123,42.04011,-88.31166,49765
76542,31.00062,-97.7274,49765
98118,47.54235,-122.26872,49702
90033,34.05117,-118.21165,49695
37043,36.49842,-87.23197,49669
44130,41.378,-81.7868,49666
33614,28.00619,-82.50598,49652
32164,29.48316,-81.2174,49642
90703,33.86797,-118.06874,49633
27529,35.65048,-78.58167,49632
23434,36.70163,-76.59074,49583
94014,37.6907,-122.44769,49565
97123,45.44353,-122.98048,49522
92879,33.87979,-117.5357,49481
98133,47.7399,-122.34432,49476
745,18.3466,-65.81382,49472
1902,42.4712,-70.93983,49472
60435,41.54492,-88.1288,49461
34135,26.36923,-81.73303,49455
98003,47.30596,-122.31465,49445
95240,38.1177,-121.1627,49439
21228,39.27272,-76.74687,49438
1841,42.71077,-71.16494,49437
10940,41.45149,-74.46997,49430
10451,40.82097,-73.92383,49423
28540,34.74361,-77.49833,49417
23455,36.88974,-76.1441,49405
85339,33.23985,-112.14322,49398
7003,40.80976,-74.18683,49389
90630,33.81814,-118.03814,49378
85042,33.35911,-112.04949,49374
33324,26.11205,-80.27469,49350
78227,29.39654,-98.64019,49326
75060,32.79774,-96.95295,49307
75062,32.847,-96.95813,49296
85374,33.64449,-112.395,49284
85234,33.36479,-111.73924,49266
22304,38.81361,-77.11498,49262
15301,40.16411,-80.25304,49238
33319,26.1826,-80.22641,49218
58103,46.85639,-96.82234,49209
20854,39.03413,-77.22149,49196
79424,33.46865,-101.93881,49191
94086,37.37164,-122.02316,49190
98042,47.36508,-122.11623,49118
63031,38.81392,-90.35224,49110
28216,35.31039,-80.8883,49103
33193,25.70175,-80.46672,49083
32303,30.51237,-84.34386,49073
40324,38.24786,-84.54956,49062
33615,28.00546,-82.58144,49048
77064,29.92279,-95.5467,49042
48439,42.91733,-83.63018,49023
56001,44.13193,-93.97789,49017
32712,28.72917,-81.54103,48987
98092,47.28851,-122.13123,48962
27526,35.54179,-78.8274,48946
60126,41.89627,-87.94194,48928
95060,37.01352,-122.10176,48910
80918,38.91156,-104.78032,48905
53511,42.54627,-89.09792,48897
95351,37.6236,-120.99828,48844
80239,39.78801,-104.8333,48835
75104,32.58295,-96.96712,48821
85295,33.30639,-111.73804,48814
21224,39.28309,-76.54088,48770
92028,33.38613,-117.22658,48736
27606,35.73991,-78.71833,48726
28210,35.12969,-80.8548,48715
90638,33.90236,-118.00907,48704
96720,19.67022,-155.21718,48647
29720,34.74265,-80.73684,48641
75028,33.03382,-97.0629,48641
95148,37.33252,-121.78142,48629
93611,36.82552,-119.68115,48619
84020,40.49885,-111.8635,48594
60643,41.70026,-87.663,48572
78744,30.18024,-97.72888,48551
34741,28.30544,-81.42567,48520
94577,37.71595,-122.16615,48520
95136,37.27192,-121.85237,48492
33610,27.9972,-82.38015,48490
98661,45.63935,-122.62586,48485
37087,36.2733,-86.27224,48478
33617,28.03893,-82.39327,48456
53711,43.01521,-89.40641,48455
34668,28.30176,-82.70516,48452
30157,33.88641,-84.8731,48446
30019,33.97642,-83.88252,48443
27107,36.01488,-80.17819,48420
10459,40.82572,-73.89295,48391
85746,32.06964,-111.09047,48383
92620,33.70661,-117.75695,48360
53209,43.12871,-87.94717,48321
19335,40.02271,-75.72045,48272
47150,38.28831,-85.84775,48237
85719,32.2462,-110.94876,48196
94551,37.75902,-121.76026,48151
94560,37.50771,-122.02523,48148
33321,26.2121,-80.2697,48061
78233,29.55483,-98.36323,48060
97504,42.32757,-122.80068,48053
92069,33.17536,-117.15761,48048
27604,35.82011,-78.56369,48044
20110,38.7464,-77.48699,48035
65202,39.01721,-92.29822,48027
49424,42.84269,-86.12431,47997
78840,29.74499,-100.92362,47993
97401,44.06803,-123.08171,47985
35758,34.71417,-86.74707,47979
10028,40.77643,-73.95339,47962
73072,35.21106,-97.50518,47957
11419,40.68863,-73.82302,47955
28262,35.32609,-80.74234,47940
44646,40.81055,-81.49835,47930
95843,38.71532,-121.36366,47928
75093,33.03521,-96.80943,47908
63303,38.74013,-90.54266,47897
30458,32.39732,-81.82694,47890
95008,37.27977,-121.95481,47886
32256,30.1929,-81.50309,47883
32835,28.52182,-81.48473,47867
11205,40.69654,-73.96807,47866
90032,34.0793,-118.17835,47857
33162,25.92845,-80.17844,47855
57106,43.50953,-96.83919,47855
84790,37.04615,-113.55738,47849
92122,32.85681,-117.21017,47842
94303,37.45064,-122.11928,47828
92843,33.76399,-117.93153,47823
83642,43.57334,-116.40116,47808
2128,42.37324,-71.01616,47804
20001,38.91002,-77.018,47697
29073,33.89299,-81.23774,47694
48126,42.32999,-83.18678,47692
28546,34.83461,-77.38818,47681
791,18.14391,-65.81398,47675
84062,40.38586,-111.68421,47591
92692,33.60948,-117.64396,47548
85029,33.59546,-112.11002,47541
78741,30.23007,-97.71389,47529
7052,40.78928,-74.26281,47528
85254,33.61474,-111.95176,47518
90247,33.89159,-118.29735,47507
85713,32.19525,-111.0151,47477
11590,40.75541,-73.57463,47468
35215,33.64911,-86.70435,47438
90025,34.04551,-118.44583,47438
90065,34.10867,-118.22813,47389
30132,33.99042,-84.85279,47378
76131,32.88227,-97.34895,47377
7302,40.71894,-74.04462,47339
20852,39.05134,-77.12507,47338
27106,36.14255,-80.3228,47332
8816,40.42943,-74.41602,47323
28105,35.11914,-80.71116,47292
30032,33.73987,-84.2641,47267
11420,40.67352,-73.8177,47266
95336,37.83351,-121.1988,47243
48066,42.50735,-82.93697,47232
65201,38.89595,-92.24365,47215
78041,27.55489,-99.46889,47207
71913,34.44677,-93.09981,47190
2860,41.87036,-71.38855,47175
97501,42.2856,-122.89459,47160
57701,44.1209,-103.20562,47155
78258,29.63574,-98.49282,47146
95307,37.55582,-120.95385,47130
93036,34.24911,-119.15977,47126
43207,39.89599,-82.96392,47118
65802,37.21048,-93.35167,47098
60649,41.75885,-87.56368,47084
47201,39.15074,-85.99432,47081
48185,42.33579,-83.38458,47066
85379,33.60207,-112.3736,47061
47130,38.33528,-85.69689,47053
92705,33.755,-117.81488,47044
6606,41.21218,-73.20829,47040
19464,40.25882,-75.616,47040
92058,33.28379,-117.34182,47011
30252,33.47206,-84.06416,47005
77093,29.8623,-95.34097,46985
28645,35.97778,-81.54371,46972
83605,43.66442,-116.65171,46961
60586,41.57036,-88.23162,46942
85296,33.33554,-111.74006,46934
60645,42.00859,-87.69457,46924
95610,38.69494,-121.27219,46924
93304,35.33938,-119.02368,46922
43232,39.92189,-82.87053,46914
32907,28.01565,-80.68187,46911
18103,40.57223,-75.48138,46884
60014,42.23126,-88.32679,46866
96822,21.32046,-157.81037,46865
92009,33.09535,-117.24574,46849
32746,28.76297,-81.35499,46816
33436,26.52423,-80.10758,46812
74055,36.27735,-95.81998,46806
19403,40.14898,-75.38034,46794
92109,32.78699,-117.23273,46777
11237,40.70427,-73.92108,46772
28212,35.1896,-80.74519,46770
33147,25.85104,-80.23861,46765
21043,39.25759,-76.79773,46747
30076,34.02777,-84.31723,46739
49009,42.30913,-85.69278,46734
98902,46.59778,-120.53393,46728
32738,28.90755,-81.18862,46727
34746,28.24233,-81.4423,46725
93720,36.8606,-119.76228,46725
778,18.26319,-65.97938,46720
46226,39.83968,-86.05117,46718
924,18.39987,-66.01344,46690
27513,35.80269,-78.80159,46660
30039,33.79871,-84.03414,46640
45238,39.10927,-84.61053,46635
84321,41.77938,-111.68316,46634
91748,33.9769,-117.89924,46634
68516,40.73493,-96.6428,46626
60637,41.78156,-87.6032,46621
33179,25.95821,-80.17981,46620
93311,35.15378,-119.16567,46618
53704,43.13633,-89.34684,46614
94116,37.74457,-122.48611,46594
77075,29.62119,-95.26749,46588
7060,40.61606,-74.42164,46585
80123,39.61578,-105.0692,46575
33461,26.61936,-80.09048,46574
92555,33.9133,-117.10867,46566
32708,28.68751,-81.27086,46542
27615,35.89772,-78.636,46536
96707,21.36455,-158.08141,46529
90023,34.02264,-118.19986,46517
89032,36.22239,-115.17358,46495
30067,33.93286,-84.46187,46482
20772,38.7785,-76.76911,46471
54115,44.40552,-88.09195,46443
93010,34.23007,-119.07437,46434
48235,42.42702,-83.1947,46426
6457,41.54759,-72.65484,46406
90043,33.98876,-118.33519,46358
90016,34.02881,-118.35436,46340
84065,40.495,-111.9444,46338
60010,42.15255,-88.16519,46326
84010,40.87433,-111.83042,46326
76017,32.66223,-97.16237,46312
11772,40.76118,-72.9875,46311
29501,34.20414,-79.82654,46306
63368,38.7516,-90.72895,46301
27360,35.85684,-80.09987,46292
2149,42.40643,-71.05446,46275
91765,33.98725,-117.81473,46248
55112,45.07443,-93.19169,46244
90620,33.84616,-118.01176,46228
70769,30.30802,-90.93967,46186
21218,39.33031,-76.60235,46172
63385,38.79732,-90.85649,46166
38128,35.22623,-89.92612,46158
80537,40.38304,-105.20277,46154
87401,36.73824,-108.18377,46151
78043,27.54037,-99.27447,46141
88101,34.50114,-103.26616,46133
959,18.3852,-66.15583,46116
84604,40.3313,-111.57284,46099
30045,33.93046,-83.93019,46088
55117,44.99918,-93.09713,46053
76210,33.14985,-97.0962,46046
34786,28.48161,-81.55501,46044
85051,33.55914,-112.13324,46041
91352,34.23183,-118.36596,46027
98223,48.20994,-121.95081,46027
40214,38.15141,-85.78285,46002
90027,34.12515,-118.29049,45996
21229,39.28509,-76.69083,45983
92236,33.70276,-116.07254,45975
30034,33.69198,-84.24835,45968
74133,36.04113,-95.87955,45958
60644,41.88013,-87.75756,45919
48843,42.56891,-83.92333,45906
78759,30.4027,-97.76093,45901
28376,35.052,-79.23342,45895
30097,34.0271,-84.14702,45894
30680,33.99725,-83.69743,45852
736,18.10736,-66.14994,45773
34761,28.57975,-81.53386,45749
21044,39.21047,-76.88353,45741
73034,35.69877,-97.42665,45732
92506,33.93478,-117.36689,45699
30606,33.93873,-83.43305,45698
92395,34.50032,-117.29479,45692
78230,29.5455,-98.55571,45661
55337,44.77673,-93.27491,45659
603,18.45744,-67.12225,45652
92104,32.74191,-117.12781,45601
11224,40.57652,-73.9891,45587
20783,38.99988,-76.96886,45550
59102,45.77479,-108.58133,45549
43224,40.04256,-82.9664,45533
16801,40.78538,-77.84214,45527
46038,39.96722,-86.01712,45526
10019,40.76586,-73.9853,45521
49423,42.73964,-86.09015,45517
47374,39.83376,-84.88997,45515
48219,42.42573,-83.25282,45503
2135,42.34989,-71.15417,45496
30813,33.47037,-82.2193,45485
79762,31.92573,-102.35502,45474
34743,28.33066,-81.35441,45456
23234,37.45293,-77.46752,45455
33010,25.83309,-80.27902,45454
63026,38.50195,-90.45995,45451
24502,37.35624,-79.2194,45450
85286,33.27146,-111.83156,45444
38016,35.17956,-89.76046,45424
72701,35.9873,-94.08179,45396
86001,35.35119,-111.75607,45396
92040,32.90665,-116.88875,45392
34997,27.05085,-80.27268,45382
98226,48.80064,-122.42299,45380
77060,29.93567,-95.39697,45376
85323,33.41888,-112.32615,45361
20706,38.96548,-76.85091,45329
92648,33.68212,-118.0101,45328
78216,29.53641,-98.48999,45325
75044,32.96299,-96.6531,45284
77080,29.81662,-95.52375,45254
93455,34.84195,-120.45522,45246
21921,39.62568,-75.85904,45225
80526,40.5174,-105.13262,45220
55104,44.95423,-93.16283,45211
44691,40.80714,-81.97971,45210
77055,29.79757,-95.4928,45201
19139,39.96144,-75.22964,45198
63136,38.74418,-90.25979,45198
10040,40.85807,-73.9296,45197
38134,35.17674,-89.85992,45184
97405,43.95528,-123.167,45184
28273,35.12624,-80.94469,45179
85224,33.32351,-111.87616,45154
60115,41.90109,-88.75469,45143
33029,25.99184,-80.40794,45142
8053,39.86051,-74.89469,45138
30319,33.87875,-84.33596,45135
60660,41.99113,-87.66609,45131
78213,29.51745,-98.52358,45124
95822,38.51273,-121.49556,45123
78537,26.17322,-98.05744,45120
37918,36.0599,-83.91082,45107
70301,29.81431,-90.7411,45099
77338,30.00858,-95.28351,45092
28213,35.28459,-80.73339,45086
94546,37.73441,-122.09056,45085
91367,34.17708,-118.61518,45074
10465,40.8286,-73.82179,45066
94566,37.65032,-121.85881,45050
22015,38.78784,-77.28136,45028
36116,32.27312,-86.21765,45027
2703,41.93108,-71.29499,45023
98034,47.71612,-122.21332,45009
19709,39.48923,-75.68314,45005
91606,34.18655,-118.38867,45003
55379,44.75492,-93.51713,45001
7960,40.78452,-74.49813,44998
17543,40.18217,-76.30038,44973
19144,40.03278,-75.17523,44968
93446,35.65861,-120.71888,44960
91733,34.0454,-118.05314,44908
97080,45.47848,-122.39001,44907
680,18.16307,-67.36122,44904
89502,39.49383,-119.74701,44881
44212,41.24386,-81.82863,44878
80127,39.52249,-105.15773,44866
38109,35.0341,-90.13533,44846
30115,34.21296,-84.40138,44811
49201,42.25213,-84.38301,44766
56560,46.83637,-96.73467,44763
70737,30.22587,-90.92271,44744
78541,26.4528,-98.28632,44740
94582,37.76357,-121.91469,44721
95403,38.50326,-122.75358,44716
11003,40.70143,-73.7078,44712
78209,29.48899,-98.45675,44706
92410,34.10655,-117.29574,44685
91320,34.17339,-118.94795,44667
33155,25.73672,-80.31117,44659
33020,26.01911,-80.15251,44655
19131,39.98865,-75.21835,44649
8302,39.4397,-75.2616,44640
91790,34.06722,-117.93788,44601
92688,33.61737,-117.61131,44586
8817,40.51559,-74.3939,44582
80126,39.54127,-104.96251,44574
27516,35.91239,-79.15156,44572
75165,32.36687,-96.79677,44571
23188,37.33849,-76.74925,44561
87031,34.78007,-106.72649,44542
94066,37.62539,-122.43229,44538
97305,45.01573,-122.92909,44536
19145,39.91469,-75.19194,44508
54956,44.18444,-88.52778,44481
89436,39.61086,-119.69854,44454
35405,33.12087,-87.55082,44449
55125,44.91998,-92.94388,44446
92867,33.81443,-117.79617,44437
6492,41.45927,-72.80473,44428
92019,32.77886,-116.87142,44397
32137,29.58057,-81.22455,44396
67212,37.70247,-97.43658,44396
87144,35.33074,-106.71248,44388
94403,37.53844,-122.30454,44361
90503,33.84089,-118.3538,44354
42301,37.73983,-87.24643,44347
38655,34.33114,-89.4825,44339
15642,40.32045,-79.72119,44333
95209,38.04717,-121.35121,44325
48038,42.6054,-82.94152,44322
44102,41.4749,-81.73751,44320
98374,47.12904,-122.26156,44293
